depths	NGAM
512.13	57.52204459
512.14	58.37100401
512.15	56.84220506
512.16	53.53148719
512.17	56.20604526
512.18	58.49868387
512.19	55.78156577
512.2	57.8188443
512.21	56.63052518
512.22	55.10172614
512.23	57.39436455
512.24	56.54540522
512.25	56.16348543
512.26	56.88476493
512.27	56.88476497
512.28	54.97516623
512.29	53.27612727
512.3	54.80492618
512.31	54.80492625
512.32	54.80492625
512.33	56.50284512
512.34	51.91868824
512.35	49.15900985
512.36	48.81964995
512.37	46.14509171
512.38	46.99405102
512.39	46.99405106
512.4	46.99405106
512.41	45.7206119
512.42	45.72061184
512.43	45.72061184
512.44	46.48445134
512.45	49.1590096
512.46	50.43244888
512.47	51.96012793
512.48	49.66860952
512.49	47.03661115
512.5	46.73869123
512.51	48.2674902
512.52	46.82381123
512.53	47.16317094
512.54	50.21964893
512.55	49.03132986
512.56	49.7951693
512.57	48.13981043
512.58	49.07388973
512.59	49.83772927
512.6	50.26220903
512.61	50.1782091
512.62	47.88557062
512.63	48.31005023
512.64	48.69197
512.65	49.07388976
512.66	53.31868697
512.67	53.31868716
512.68	54.84748615
512.69	57.98908414
512.7	57.26668477
512.71	56.96988493
512.72	57.73372441
512.73	58.11564419
512.74	57.26668477
512.75	57.64860448
512.76	57.26668475
512.77	59.81468305
512.78	60.28060285
512.79	63.33708085
512.8	62.91260128
512.81	64.44140024
512.82	66.7340388
512.83	65.50315972
512.84	66.22443918
512.85	64.69564023
512.86	64.22860047
512.87	63.0828412
512.88	60.96044256
512.89	61.3423622
512.9	60.57852273
512.91	61.93708179
512.92	61.17212236
512.93	61.00300244
512.94	55.78156589
512.95	55.01660615
512.96	54.63468637
512.97	54.21020663
512.98	49.2441299
512.99	47.71533069
513	45.42269213
513.01	45.465252
513.02	48.64940989
513.03	47.12061105
513.04	49.41324946
513.05	49.15900974
513.06	47.50365082
513.07	47.50365074
513.08	48.64940999
513.09	49.79516928
513.1	50.21964905
513.11	51.36652831
513.12	52.89420735
513.13	50.98460869
513.14	53.1070072
513.15	53.48892704
513.16	52.34316782
513.17	54.63468625
513.18	53.74316694
513.19	52.087808
513.2	53.61660691
513.21	52.85164749
513.22	52.25804784
513.23	52.76764748
513.24	52.38460776
513.25	51.57820827
513.26	49.6686095
513.27	49.03132983
513.28	50.56012879
513.29	49.41324962
513.3	48.05469047
513.31	46.01741175
513.32	48.69196989
513.33	49.28668962
513.34	48.52173015
513.35	48.52173012
513.36	46.23021164
513.37	44.57373263
513.38	45.72061179
513.39	45.55037196
513.4	45.88973172
513.41	45.88973174
513.42	45.88973174
513.43	47.41853073
513.44	48.56429004
513.45	48.13981037
513.46	47.75789061
513.47	48.35261019
513.48	46.99405112
513.49	43.93757308
513.5	43.72477308
513.51	47.41853063
513.52	47.54621071
513.53	50.98460844
513.54	51.40908832
513.55	49.11644986
513.56	51.83356795
513.57	52.63996754
513.58	55.31452581
513.59	57.43692453
513.6	57.81884437
513.61	59.72956313
513.62	60.57852265
513.63	61.34236219
513.64	65.92763919
513.65	68.05003799
513.66	69.95963683
513.67	70.34267666
513.68	66.94571893
513.69	67.32763852
513.7	68.85643752
513.71	69.28091731
513.72	70.04475683
513.73	70.38411664
513.74	70.85115634
513.75	69.32347738
513.76	65.92763956
513.77	63.63500092
513.78	64.01692056
513.79	63.59244086
513.8	62.82860134
513.81	57.8614046
513.82	57.86140437
513.83	58.24332411
513.84	60.15404287
513.85	59.4742034
513.86	61.51260202
513.87	57.69116465
513.88	57.73372444
513.89	61.55516191
513.9	59.94124316
513.91	61.00300238
513.92	62.14876167
513.93	64.61164009
513.94	69.57771692
513.95	68.05003816
513.96	66.5212391
513.97	67.66811827
513.98	70.34267656
513.99	68.6436378
514	69.40859722
514.01	69.790517
514.02	72.0831555
514.03	69.28091746
514.04	71.65755576
514.05	71.27563612
514.06	66.69147914
514.07	66.26699921
514.08	62.44668172
514.09	61.68172205
514.1	59.38908353
514.11	58.41356407
514.12	57.64860453
514.13	58.79548374
514.14	61.85196177
514.15	61.08812241
514.16	63.167961
514.17	63.1679611
514.18	60.49340287
514.19	58.03164438
514.2	59.55932325
514.21	57.94652439
514.22	57.94652431
514.23	58.71036381
514.24	61.68172188
514.25	62.06364176
514.26	61.68172203
514.27	62.06364176
514.28	58.66780403
514.29	58.66780387
514.3	58.66780387
514.31	55.61132589
514.32	55.18684603
514.33	53.65916703
514.34	51.36652847
514.35	53.70060682
514.36	54.25276656
514.37	54.25276659
514.38	52.89420749
514.39	51.74844818
514.4	51.62076822
514.41	49.54092959
514.42	49.79516932
514.43	50.17820908
514.44	50.94204859
514.45	52.21548778
514.46	55.27196582
514.47	56.03580545
514.48	55.18684605
514.49	55.22940599
514.5	56.79964495
514.51	59.856123
514.52	57.52204468
514.53	58.66780382
514.54	56.12092556
514.55	59.77212302
514.56	61.68172192
514.57	61.04556243
514.58	59.51676342
514.59	59.94124307
514.6	59.55932334
514.61	59.09228363
514.62	60.28060282
514.63	60.96044243
514.64	60.57852271
514.65	62.19132162
514.66	61.29980229
514.67	61.25724228
514.68	60.49340278
514.69	61.55516204
514.7	61.93708184
514.71	64.10204042
514.72	61.29980238
514.73	62.44668149
514.74	62.0636418
514.75	63.12540107
514.76	63.21052107
514.77	62.82860132
514.78	62.82860131
514.79	63.21052105
514.8	59.47420355
514.81	59.04972365
514.82	57.1401249
514.83	59.17740346
514.84	58.37100409
514.85	56.84220506
514.86	56.54540519
514.87	55.39964594
514.88	54.08364675
514.89	55.7390056
514.9	53.82828694
514.91	55.73900558
514.92	57.43692455
514.93	58.20076412
514.94	59.3476434
514.95	57.52204466
514.96	55.5262059
514.97	55.90812555
514.98	56.71564503
514.99	60.15404279
515	57.26668487
515.01	57.69116445
515.02	56.92732498
515.03	60.36572266
515.04	59.43164344
515.05	60.36572278
515.06	59.60188333
515.07	59.21996355
515.08	59.17740356
515.09	60.6210826
515.1	58.71036393
515.11	57.94652435
515.12	60.19660282
515.13	62.57324135
515.14	62.95516121
515.15	62.14876176
515.16	57.94652451
515.17	60.45084265
515.18	59.30508353
515.19	60.79020249
515.2	58.88060383
515.21	60.57852261
515.22	62.87116117
515.23	62.40412159
515.24	64.69564005
515.25	67.03083861
515.26	63.592441
515.27	66.35211901
515.28	69.79051686
515.29	68.304278
515.3	67.92235819
515.31	66.22443929
515.32	65.88507944
515.33	71.23307588
515.34	71.61611588
515.35	75.81835311
515.36	77.51627218
515.37	79.04507125
515.38	80.57275031
515.39	79.04507139
515.4	80.7429902
515.41	77.30459255
515.42	73.86507467
515.43	74.16299431
515.44	77.51627211
515.45	72.80443538
515.46	73.9501944
515.47	73.95019446
515.48	76.07259305
515.49	76.4556329
515.5	73.01611519
515.51	71.1065163
515.52	69.95963697
515.53	68.26171804
515.54	67.11595872
515.55	66.86059884
515.56	69.15323731
515.57	69.15323741
515.58	71.44587589
515.59	72.59163524
515.6	74.71515389
515.61	70.51179677
515.62	70.51179658
515.63	73.56827455
515.64	72.42251545
515.65	73.27147484
515.66	72.88955513
515.67	72.88955511
515.68	75.18107359
515.69	73.69595468
515.7	73.35659484
515.71	72.97355508
515.72	70.00219703
515.73	67.71067841
515.74	69.53515709
515.75	68.68619774
515.76	69.83307694
515.77	67.79467834
515.78	66.94571881
515.79	68.60107767
515.8	65.92763952
515.81	66.69147889
515.82	62.44668174
515.83	64.35628028
515.84	61.68172214
515.85	61.80940193
515.86	61.00300247
515.87	61.76684193
515.88	59.68700334
515.89	61.38492212
515.9	59.85612321
515.91	56.33260547
515.92	57.56460449
515.93	56.03580556
515.94	54.12620676
515.95	53.70060695
515.96	51.79100819
515.97	51.02716861
515.98	50.64412883
515.99	52.85164735
516	48.73453018
516.01	51.02716847
516.02	50.13564917
516.03	49.37068963
516.04	48.94620988
516.05	50.26220898
516.06	50.64412879
516.07	50.64412881
516.08	51.06860853
516.09	51.4516483
516.1	52.59740755
516.11	53.3612471
516.12	54.63468629
516.13	56.54540509
516.14	58.07308416
516.15	56.1634855
516.16	56.50284519
516.17	59.47420323
516.18	59.47420337
516.19	59.51676334
516.2	59.89868309
516.21	58.4135641
516.22	58.41356403
516.23	55.90812569
516.24	57.05500481
516.25	56.71564509
516.26	54.04108684
516.27	52.89420748
516.28	56.92732475
516.29	57.30924469
516.3	57.30924471
516.31	55.01660623
516.32	54.84748623
516.33	57.56460442
516.34	54.89004632
516.35	57.94652417
516.36	56.7570851
516.37	57.52204454
516.38	60.57852255
516.39	61.34236219
516.4	61.93708183
516.41	61.47004217
516.42	61.47004214
516.43	63.37964088
516.44	64.90843995
516.45	61.51260228
516.46	61.51260212
516.47	60.36572288
516.48	62.70092128
516.49	63.25308102
516.5	59.81468332
516.51	62.91260111
516.52	61.00300252
516.53	61.38492218
516.54	60.11148304
516.55	56.67308526
516.56	56.29116535
516.57	56.67308508
516.58	59.21996341
516.59	57.3092448
516.6	57.30924471
516.61	57.30924471
516.62	59.34764336
516.63	58.11564427
516.64	58.49868396
516.65	56.37516538
516.66	55.99324553
516.67	56.37516526
516.68	55.52620584
516.69	53.23468732
516.7	51.49420837
516.71	51.23884846
516.72	53.91340667
516.73	50.94204877
516.74	50.94204863
516.75	47.9706906
516.76	47.97069046
516.77	48.3526102
516.78	46.73869129
516.79	42.91837375
516.8	44.5311725
516.81	42.79069373
516.82	41.43213455
516.83	43.72477297
516.84	44.48861257
516.85	45.67805181
516.86	46.82381111
516.87	47.6727706
516.88	48.81964988
516.89	48.81964993
516.9	51.02716847
516.91	50.05052922
516.92	49.79516935
516.93	50.94204857
516.94	49.28668972
516.95	47.8430106
516.96	50.13564902
516.97	49.79516935
516.98	52.68252742
516.99	58.03164401
517	55.99324561
517.01	57.14012476
517.02	55.99324557
517.03	55.99324552
517.04	55.99324552
517.05	56.37516526
517.06	57.90396427
517.07	58.28588409
517.08	58.71036382
517.09	60.62108258
517.1	60.62108267
517.11	62.65836132
517.12	64.52652017
517.13	66.05419925
517.14	64.86588011
517.15	62.19132182
517.16	59.89868322
517.17	60.40828277
517.18	56.58796533
517.19	57.73372439
517.2	55.9932456
517.21	55.35708594
517.22	53.44636717
517.23	51.1537286
517.24	50.00796926
517.25	50.85692864
517.26	49.32812969
517.27	50.09308911
517.28	50.09308915
517.29	53.4889269
517.3	51.96012807
517.31	51.960128
517.32	53.48892699
517.33	52.63996762
517.34	51.49420834
517.35	53.78572677
517.36	53.40380713
517.37	55.10172599
517.38	57.0124448
517.39	58.54012388
517.4	58.54012395
517.41	58.37100406
517.42	57.30924476
517.43	58.0730842
517.44	58.45612398
517.45	57.69116451
517.46	53.95596695
517.47	53.95596677
517.48	53.19212728
517.49	53.95596674
517.5	52.68252762
517.51	53.44636705
517.52	51.1537286
517.53	50.77180875
517.54	48.13981048
517.55	48.13981035
517.56	47.67277066
517.57	46.90893115
517.58	47.84301049
517.59	47.63021068
517.6	46.10253168
517.61	43.93757304
517.62	42.7906937
517.63	42.28221398
517.64	43.4279732
517.65	44.53117252
517.66	44.91421232
517.67	45.1258922
517.68	47.54621061
517.69	51.36652819
517.7	49.24412977
517.71	53.44636689
517.72	53.06444734
517.73	54.33788648
517.74	56.24860527
517.75	55.31452598
517.76	59.34764326
517.77	61.63916193
517.78	64.18716035
517.79	63.80412072
517.8	64.65308014
517.81	64.65308018
517.82	63.93180066
517.83	63.16796113
517.84	64.69564009
517.85	62.99772128
517.86	62.23388171
517.87	63.59244077
517.88	62.4466816
517.89	63.67756073
517.9	63.25308107
517.91	62.10620181
517.92	62.95516119
517.93	61.42748224
517.94	60.66364268
517.95	60.23916292
517.96	62.53068138
517.97	62.10620177
517.98	61.34236226
517.99	62.48812146
518	62.48812152
518.01	65.54459949
518.02	67.11595859
518.03	65.46059976
518.04	64.69564019
518.05	64.69564016
518.06	62.70092148
518.07	63.54988082
518.08	63.16796112
518.09	61.72428205
518.1	61.72428199
518.11	63.37964089
518.12	63.80412069
518.13	63.42220096
518.14	64.27116038
518.15	64.27116042
518.16	63.42220098
518.17	63.42220094
518.18	59.60188347
518.19	56.16348557
518.2	56.29116533
518.21	58.24332404
518.22	58.62524388
518.23	61.68172187
518.24	61.21468232
518.25	63.50732078
518.26	65.37547965
518.27	65.75739949
518.28	62.57324161
518.29	62.19132172
518.3	60.5359628
518.31	60.15404297
518.32	58.62524397
518.33	59.09228359
518.34	58.71036386
518.35	57.30924477
518.36	58.83804369
518.37	57.69116452
518.38	57.26668475
518.39	56.46028527
518.4	53.785727
518.41	52.25804789
518.42	48.8196501
518.43	49.66860937
518.44	50.43244891
518.45	51.96012793
518.46	50.43244901
518.47	49.5834895
518.48	46.90893124
518.49	47.29085086
518.5	46.52701138
518.51	46.52701135
518.52	47.37597078
518.53	47.75789057
518.54	48.90364983
518.55	46.6121314
518.56	48.31005017
518.57	48.69197
518.58	49.83772925
518.59	50.47500889
518.6	50.43244894
518.61	47.75789071
518.62	47.71533062
518.63	49.2441296
518.64	50.60268877
518.65	53.23468709
518.66	52.85164747
518.67	53.99852669
518.68	55.90812548
518.69	57.2241247
518.7	56.75708507
518.71	57.90396429
518.72	59.34764338
518.73	58.45612404
518.74	60.36572273
518.75	62.0636417
518.76	62.57324144
518.77	60.49340284
518.78	61.25724224
518.79	62.44668149
518.8	63.25308101
518.81	63.25308105
518.82	62.14876178
518.83	63.63500074
518.84	62.87116132
518.85	59.04972381
518.86	59.00716366
518.87	57.94652436
518.88	57.09756488
518.89	56.79964503
518.9	57.26668471
518.91	56.88476499
518.92	55.18684609
518.93	55.10172607
518.94	57.56460443
518.95	59.09228354
518.96	57.05500496
518.97	56.2486054
518.98	57.77628435
518.99	59.30508341
519	58.58268396
519.01	60.8753224
519.02	62.31900155
519.03	62.36156159
519.04	64.65308008
519.05	67.20107849
519.06	66.81915887
519.07	68.09259801
519.08	67.71067832
519.09	68.09259805
519.1	68.55963776
519.11	66.52123913
519.12	64.99356005
519.13	65.88507938
519.14	66.26699917
519.15	64.7382002
519.16	65.50315962
519.17	64.35628042
519.18	62.44668163
519.19	64.56908014
519.2	64.18716049
519.21	63.04028123
519.22	60.19660306
519.23	59.81468318
519.24	59.6018833
519.25	57.14012493
519.26	54.46556658
519.27	57.52204443
519.28	59.55932322
519.29	59.94124307
519.3	57.77628452
519.31	58.92316366
519.32	59.30508346
519.33	58.15820424
519.34	60.87532238
519.35	62.78604124
519.36	61.89452192
519.37	61.13068239
519.38	64.01692044
519.39	62.87116133
519.4	62.48812153
519.41	59.43164354
519.42	61.13068227
519.43	63.80412058
519.44	61.51260223
519.45	59.60188338
519.46	60.02636301
519.47	60.66364261
519.48	60.28060289
519.49	62.19132161
519.5	63.8466806
519.51	61.51260223
519.52	59.60188338
519.53	57.30924481
519.54	58.83804369
519.55	54.80492644
519.56	57.09756473
519.57	59.38908332
519.58	59.68700323
519.59	59.30508349
519.6	58.54012398
519.61	58.54012395
519.62	60.53596263
519.63	58.58268401
519.64	60.49340266
519.65	58.03164438
519.66	56.50284527
519.67	54.08364681
519.68	56.41772515
519.69	57.18268475
519.7	59.51676324
519.71	63.33708081
519.72	64.48396023
519.73	64.90844001
519.74	64.14460053
519.75	66.69147881
519.76	65.54459969
519.77	63.6350009
519.78	64.52652022
519.79	67.49787829
519.8	69.02667742
519.81	70.17243673
519.82	71.48843591
519.83	70.21499682
519.84	69.45115726
519.85	68.17659807
519.86	66.64891903
519.87	65.84251949
519.88	64.14460058
519.89	63.379641
519.9	59.89868328
519.91	58.54012401
519.92	56.84220507
519.93	57.09756482
519.94	55.9506856
519.95	54.67724639
519.96	49.71116962
519.97	48.1823704
519.98	45.33869221
519.99	44.19181284
520	44.3194927
520.01	44.95565228
520.02	45.422692
520.03	46.18765152
520.04	44.02269299
520.05	40.75341506
520.06	42.66413364
520.07	43.59821311
520.08	44.19181276
520.09	42.28221405
520.1	41.85661424
520.11	43.38541321
520.12	43.00349353
520.13	42.02685416
520.14	41.26301462
520.15	41.05021473
520.16	40.88109483
520.17	40.11613533
520.18	39.09805597
520.19	37.95117668
520.2	37.05965722
520.21	38.0788565
520.22	37.31501706
520.23	34.25853905
520.24	35.99901775
520.25	34.97981851
520.26	36.50861744
520.27	36.6777374
520.28	39.35229564
520.29	37.61181692
520.3	39.35229568
520.31	40.499175
520.32	41.6449343
520.33	42.96093348
520.34	43.1726134
520.35	42.40877392
520.36	41.26301464
520.37	41.3906945
520.38	41.39069451
520.39	40.32893521
520.4	43.00349339
520.41	41.09277478
520.42	43.25773326
520.43	42.36621395
520.44	40.45661517
520.45	37.78205686
520.46	39.14061583
520.47	38.75869615
520.48	38.2065365
520.49	39.35229571
520.5	38.58845627
520.51	39.14061587
520.52	39.90445539
520.53	41.73005421
520.54	43.25773329
520.55	44.78653235
520.56	45.84717172
520.57	44.99821233
520.58	45.76317178
520.59	47.2908508
520.6	47.41853079
520.61	51.28140824
520.62	52.04524791
520.63	50.89948871
520.64	51.66332815
520.65	54.21020649
520.66	55.35708585
520.67	57.26668464
520.68	59.26252341
520.69	61.93708173
520.7	63.93180053
520.71	63.54988088
520.72	64.3988403
520.73	65.54459958
520.74	66.81915879
520.75	72.1671553
520.76	74.45979404
520.77	76.0311531
520.78	77.89819194
520.79	78.62059155
520.8	81.67706956
520.81	81.29514995
520.82	79.17163134
520.83	78.7897115
520.84	78.02587198
520.85	77.17691251
520.86	77.21947244
520.87	76.8375527
520.88	78.36523167
520.89	74.12043455
520.9	75.64811334
520.91	78.66315141
520.92	74.41723437
520.93	71.3607562
520.94	73.48315465
520.95	74.24811424
520.96	75.43643349
520.97	77.68651205
520.98	76.92155266
520.99	78.19611178
521	77.0492326
521.01	78.95995128
521.02	79.38443109
521.03	80.10571063
521.04	83.16218864
521.05	81.6345098
521.06	86.55914646
521.07	87.70490593
521.08	86.38890686
521.09	89.106025
521.1	89.10602512
521.11	89.95498456
521.12	89.57306485
521.13	90.71882408
521.14	90.71882413
521.15	93.39338236
521.16	97.21369995
521.17	97.21370013
521.18	98.36057937
521.19	99.84569844
521.2	99.54889871
521.21	98.02009971
521.22	102.2234568
521.23	105.7895347
521.24	107.3172138
521.25	107.4874538
521.26	106.4682545
521.27	107.9970534
521.28	106.5108145
521.29	108.4215331
521.3	107.3597739
521.31	106.2565746
521.32	107.7842535
521.33	107.0204141
521.34	108.5480931
521.35	107.6140138
521.36	108.760893
521.37	112.4960905
521.38	112.4960907
521.39	111.2652115
521.4	108.4640933
521.41	104.6426557
521.42	105.406495
521.43	105.6618549
521.44	105.4490551
521.45	106.977854
521.46	104.6852156
521.47	107.2746538
521.48	109.9492122
521.49	109.5672925
521.5	107.7842537
521.51	107.7842536
521.52	107.5725738
521.53	106.0437748
521.54	104.8980155
521.55	106.0012147
521.56	104.1756159
521.57	104.9405753
521.58	108.7608928
521.59	106.5533745
521.6	106.1714546
521.61	104.090496
521.62	102.5628169
521.63	101.1191378
521.64	96.15306102
521.65	91.18586408
521.66	90.8039441
521.67	90.37946436
521.68	91.14330383
521.69	87.70490615
521.7	84.64842801
521.71	81.63450987
521.72	77.47371248
521.73	77.47371229
521.74	75.69067347
521.75	71.10651643
521.76	70.25755677
521.77	67.83723834
521.78	69.36603721
521.79	66.18187939
521.8	64.95100006
521.81	67.24363848
521.82	68.09259803
521.83	66.18187933
521.84	65.75739952
521.85	63.08284128
521.86	66.73403873
521.87	65.58715966
521.88	65.92763938
521.89	65.41803974
521.9	66.18187921
521.91	64.90844009
521.92	66.05419927
521.93	66.05419932
521.94	68.47451772
521.95	66.5637991
521.96	68.6861976
521.97	70.97883618
521.98	70.21499679
521.99	68.51707788
522	68.13515806
522.01	67.71067832
522.02	66.94571881
522.03	63.67756094
522.04	65.07867986
522.05	65.84251941
522.06	66.73403886
522.07	62.70092158
522.08	64.99355987
522.09	64.61164023
522.1	65.88507936
522.11	65.12011993
522.12	67.03083863
522.13	66.606359
522.14	65.84251949
522.15	66.60635894
522.16	67.87979814
522.17	69.02667744
522.18	69.02667749
522.19	71.8703556
522.2	76.83755245
522.21	80.40363032
522.22	81.42170981
522.23	83.33242859
522.24	85.45482727
522.25	84.43562805
522.26	88.63898521
522.27	89.06346513
522.28	87.91658591
522.29	87.53466611
522.3	87.95914581
522.31	89.48794482
522.32	86.43146692
522.33	88.29962553
522.34	88.42618554
522.35	88.80810529
522.36	93.98810187
522.37	91.69546364
522.38	92.7986628
522.39	92.92634277
522.4	92.54442302
522.41	92.92634275
522.42	93.56362235
522.43	88.46874576
522.44	91.3561036
522.45	92.88378273
522.46	92.1199433
522.47	93.18058256
522.48	91.27098388
522.49	92.28906312
522.5	93.05402266
522.51	93.69018227
522.52	96.74666027
522.53	91.78058371
522.54	91.01562398
522.55	88.46874564
522.56	86.55914678
522.57	84.64842796
522.58	86.17610686
522.59	85.41226744
522.6	87.53466599
522.61	85.24314761
522.62	85.2431475
522.63	84.86010776
522.64	82.10154957
522.65	82.86538893
522.66	83.37498863
522.67	81.08235017
522.68	80.02059077
522.69	76.96411275
522.7	77.72907209
522.71	76.20027314
522.72	74.92683392
522.73	71.87035588
522.74	74.92683371
522.75	74.715154
522.76	76.24283297
522.77	78.06843184
522.78	76.53963294
522.79	77.04923253
522.8	77.4311523
522.81	80.82811006
522.82	80.44507048
522.83	84.26650792
522.84	85.6250672
522.85	84.39306808
522.86	85.70906715
522.87	85.32714747
522.88	88.00170568
522.89	89.27514496
522.9	93.09658249
522.91	90.80394419
522.92	88.68154549
522.93	87.91658589
522.94	84.09626839
522.95	84.18138815
522.96	83.67178849
522.97	85.5825072
522.98	85.58250729
522.99	85.20058755
523	79.08763158
523.01	78.66315158
523.02	78.66315156
523.03	78.49291167
523.04	79.25675115
523.05	79.63867094
523.06	77.94075208
523.07	77.940752
523.08	76.03115327
523.09	76.45563289
523.1	76.07259317
523.11	77.60139214
523.12	77.13435252
523.13	76.79499272
523.14	75.64811347
523.15	73.86507459
523.16	71.57355603
523.17	75.01195364
523.18	74.07787442
523.19	73.69595463
523.2	70.04475704
523.21	68.51707788
523.22	66.98827882
523.23	68.21915793
523.24	67.07339875
523.25	66.69147895
523.26	67.07339867
523.27	65.92763945
523.28	65.12011993
523.29	63.97436066
523.3	62.78604139
523.31	61.25724235
523.32	60.87532253
523.33	62.4041215
523.34	64.69564005
523.35	65.0786799
523.36	64.69564018
523.37	65.67227951
523.38	63.37964108
523.39	62.23388173
523.4	62.23388167
523.41	60.32316294
523.42	64.14460032
523.43	62.23388176
523.44	62.61580142
523.45	62.65836141
523.46	61.89452192
523.47	64.18716036
523.48	64.95099996
523.49	64.18716051
523.5	62.65836148
523.51	61.02540249
523.52	58.73388394
523.53	58.35196408
523.54	60.64348254
523.55	59.49772341
523.56	59.49772336
523.57	57.20508488
523.58	57.96892426
523.59	55.67740582
523.6	56.05932546
523.61	54.14860674
523.62	52.62092767
523.63	54.91244607
523.64	51.85596821
523.65	49.18252984
523.66	48.03565047
523.67	47.27181092
523.68	45.46525209
523.69	46.61213124
523.7	44.70141256
523.71	41.6449345
523.72	40.49917511
523.73	39.35229582
523.74	40.11613526
523.75	38.58845631
523.76	37.05965725
523.77	34.7681387
523.78	34.0031791
523.79	34.00317906
523.8	30.94670109
523.81	29.41902195
523.82	29.03710214
523.83	27.50830313
523.84	27.89022281
523.85	25.2156646
523.86	22.66878616
523.87	23.43374553
523.88	23.05070582
523.89	24.57950479
523.9	22.28686638
523.91	21.14110703
523.92	23.43374546
523.93	22.66878608
523.94	24.57950477
523.95	23.81566537
523.96	24.57950483
523.97	24.96142461
523.98	26.31998373
523.99	28.99454202
524	29.75838164
524.01	29.37646193
524.02	30.52222115
524.03	31.15950078
524.04	33.83405904
524.05	33.45213942
524.06	33.07021965
524.07	33.83405913
524.08	33.45213942
524.09	31.92334041
524.1	32.68717983
524.11	31.54142063
524.12	30.77758108
524.13	29.63070181
524.14	29.41902189
524.15	28.82430228
524.16	26.14974402
524.17	25.76782415
524.18	26.14974388
524.19	25.3859044
524.2	26.53166361
524.21	23.09326594
524.22	22.32942628
524.23	22.96670583
524.24	23.3486256
524.25	24.11246511
524.26	22.96670591
524.27	22.96670586
524.28	22.96670586
524.29	23.73054535
524.3	23.47518555
524.31	23.6879854
524.32	23.68798541
524.33	24.06990516
524.34	24.06990518
524.35	23.30606568
524.36	23.30606565
524.37	21.52302683
524.38	22.28686624
524.39	22.66878602
524.4	21.26766697
524.41	21.2676669
524.42	20.12190766
524.43	20.12190761
524.44	19.35806811
524.45	20.12190757
524.46	19.73998786
524.47	19.23038818
524.48	17.66798919
524.49	17.28494937
524.5	17.28494936
524.51	17.28494936
524.52	16.52110986
524.53	16.90302957
524.54	16.77646967
524.55	16.77646967
524.56	17.92222891
524.57	18.68606846
524.58	20.21486748
524.59	19.8329478
524.6	20.59678728
524.61	20.21486757
524.62	19.06798831
524.63	19.06798826
524.64	21.36062674
524.65	21.39534682
524.66	21.01342708
524.67	22.54222604
524.68	23.30606561
524.69	25.21566438
524.7	25.21566447
524.71	25.59870422
524.72	25.21566449
524.73	25.21566447
524.74	26.36254371
524.75	24.45182503
524.76	25.21566443
524.77	24.06990523
524.78	24.83374467
524.79	24.06990521
524.8	24.83374467
524.81	22.15918648
524.82	23.68798534
524.83	23.30606567
524.84	21.77726666
524.85	20.63150735
524.86	20.24958755
524.87	21.39534677
524.88	20.24958758
524.89	21.77726652
524.9	21.39534684
524.91	19.61230801
524.92	19.99422767
524.93	20.75918718
524.94	21.90494646
524.95	23.05070575
524.96	25.34334428
524.97	26.10718389
524.98	28.6977422
524.99	28.69774233
525	30.60734106
525.01	31.37118064
525.02	32.89997967
525.03	33.66381923
525.04	33.07021966
525.05	35.36173811
525.06	35.74365797
525.07	38.03629647
525.08	39.43741565
525.09	41.34813445
525.1	44.40461251
525.11	44.40461265
525.12	44.02269291
525.13	44.02269289
525.14	44.78653238
525.15	44.3620527
525.16	43.59821319
525.17	42.45133391
525.18	42.45133386
525.19	41.30557462
525.2	39.39485583
525.21	39.22573585
525.22	38.46077635
525.23	37.05965724
525.24	35.15005844
525.25	34.38621886
525.26	32.47550009
525.27	29.80094177
525.28	30.56478114
525.29	29.03710219
525.3	29.03710212
525.31	27.89022288
525.32	25.72526426
525.33	25.85294407
525.34	25.85294408
525.35	25.85294408
525.36	24.70718484
525.37	25.85294402
525.38	26.23486383
525.39	24.74974483
525.4	24.62206484
525.41	23.4751856
525.42	23.85822529
525.43	23.85822531
525.44	23.47518556
525.45	21.56558681
525.46	22.32942621
525.47	21.56558676
525.48	20.41870748
525.49	20.41870743
525.5	21.055987
525.51	21.29902687
525.52	20.53518739
525.53	20.9171071
525.54	20.53518737
525.55	18.62446862
525.56	19.7287878
525.57	20.87454709
525.58	20.87454714
525.59	21.63838664
525.6	20.49262743
525.61	20.87454713
525.62	21.25646689
525.63	20.87454716
525.64	20.4926274
525.65	20.87454713
525.66	21.63838664
525.67	19.72878794
525.68	19.48574801
525.69	19.86766775
525.7	21.39534675
525.71	21.01342708
525.72	21.77726655
525.73	20.2495876
525.74	18.80590849
525.75	19.430868
525.76	18.07230893
525.77	19.21918811
525.78	18.45534867
525.79	17.69038914
525.8	18.31534869
525.81	17.5940692
525.82	18.87982831
525.83	18.49678863
525.84	20.02558759
525.85	20.40750741
525.86	19.64366794
525.87	18.49678866
525.88	18.87982835
525.89	19.26174812
525.9	20.02558763
525.91	20.45006739
525.92	20.20702757
525.93	18.89102843
525.94	18.50910862
525.95	17.74526911
525.96	18.50910856
525.97	19.02990826
525.98	19.36926806
525.99	16.93774968
526	17.31966932
526.01	16.17391009
526.02	15.41007055
526.03	15.02815076
526.04	14.26319125
526.05	13.49935172
526.06	13.88127143
526.07	13.4993517
526.08	12.60783228
526.09	11.84399274
526.1	13.15999183
526.11	13.92383139
526.12	13.15999193
526.13	13.1599919
526.14	12.77807215
526.15	13.15999188
526.16	13.92383139
