DEPTH	NGAM
167.75	92.31
167.76	92.45
167.77	93.38
167.78	94.31
167.79	95.24
167.8	96.17
167.81	97.1
167.82	98.03
167.83	98.96
167.84	99.89
167.85	100.67
167.86	100.39
167.87	100.1
167.88	99.82
167.89	99.53
167.9	99.24
167.91	98.96
167.92	98.67
167.93	98.39
167.94	97.31
167.95	95.88
167.96	94.45
167.97	93.02
167.98	91.59
167.99	90.16
168	88.73
168.01	87.3
168.02	85.87
168.03	85.52
168.04	85.66
168.05	85.8
168.06	85.94
168.07	86.09
168.08	86.23
168.09	86.37
168.1	86.52
168.11	86.66
168.12	87.16
168.13	87.16
168.14	87.16
168.15	87.16
168.16	87.16
168.17	87.16
168.18	87.16
168.19	87.16
168.2	87.16
168.21	86.66
168.22	85.23
168.23	83.8
168.24	82.37
168.25	80.94
168.26	79.51
168.27	78.08
168.28	76.65
168.29	75.22
168.3	74.29
168.31	73.79
168.32	73.29
168.33	72.79
168.34	72.29
168.35	71.79
168.36	71.29
168.37	70.79
168.38	70.29
168.39	70.71
168.4	73
168.41	75.29
168.42	77.58
168.43	79.87
168.44	82.15
168.45	84.44
168.46	86.73
168.47	89.02
168.48	90.88
168.49	91.52
168.5	92.16
168.51	92.81
168.52	93.45
168.53	94.1
168.54	94.74
168.55	95.38
168.56	96.17
168.57	95.1
168.58	94.02
168.59	92.95
168.6	91.88
168.61	90.81
168.62	89.73
168.63	88.66
168.64	87.59
168.65	85.87
168.66	85.37
168.67	84.87
168.68	84.37
168.69	83.87
168.7	83.37
168.71	82.87
168.72	82.37
168.73	83.3
168.74	84.23
168.75	85.16
168.76	86.09
168.77	87.02
168.78	87.95
168.79	88.88
168.8	89.81
168.81	90.73
168.82	91.59
168.83	92.45
168.84	93.31
168.85	94.17
168.86	95.02
168.87	95.88
168.88	96.74
168.89	97.6
168.9	96.88
168.91	95.88
168.92	94.88
168.93	93.88
168.94	92.88
168.95	91.88
168.96	90.88
168.97	89.88
168.98	88.88
168.99	88.88
169	88.88
169.01	88.88
169.02	88.88
169.03	88.88
169.04	88.88
169.05	88.88
169.06	88.88
169.07	88.88
169.08	89.38
169.09	89.88
169.1	90.38
169.11	90.88
169.12	91.38
169.13	91.88
169.14	92.38
169.15	92.88
169.16	93.09
169.17	93.09
169.18	93.09
169.19	93.09
169.2	93.09
169.21	93.09
169.22	93.09
169.23	93.09
169.24	93.09
169.25	92.88
169.26	92.09
169.27	91.31
169.28	90.52
169.29	89.73
169.3	88.95
169.31	88.16
169.32	87.37
169.33	86.59
169.34	86.02
169.35	86.16
169.36	86.3
169.37	86.44
169.38	86.59
169.39	86.73
169.4	86.87
169.41	87.02
169.42	87.16
169.43	87.87
169.44	87.66
169.45	87.45
169.46	87.23
169.47	87.02
169.48	86.8
169.49	86.59
169.5	86.37
169.51	86.16
169.52	85.23
169.53	85.52
169.54	85.8
169.55	86.09
169.56	86.37
169.57	86.66
169.58	86.95
169.59	87.23
169.6	87.52
169.61	88.73
169.62	88.95
169.63	89.16
169.64	89.38
169.65	89.59
169.66	89.81
169.67	90.02
169.68	90.23
169.69	90.45
169.7	89.45
169.71	89.02
169.72	88.59
169.73	88.16
169.74	87.73
169.75	87.3
169.76	86.87
169.77	86.44
169.78	86.02
169.79	86.59
169.8	87.3
169.81	88.02
169.82	88.73
169.83	89.45
169.84	90.16
169.85	90.88
169.86	91.59
169.87	92.31
169.88	92.45
169.89	92.67
169.9	92.88
169.91	93.09
169.92	93.31
169.93	93.52
169.94	93.74
169.95	93.95
169.96	94.17
169.97	94.24
169.98	93.45
169.99	92.67
170	91.88
170.01	91.09
170.02	90.31
170.03	89.52
170.04	88.73
170.05	87.95
170.06	87.09
170.07	85.3
170.08	83.51
170.09	81.73
170.1	79.94
170.11	78.15
170.12	76.36
170.13	74.58
170.14	72.79
170.15	71.86
170.16	72.29
170.17	72.72
170.18	73.15
170.19	73.57
170.2	74
170.21	74.43
170.22	74.86
170.23	75.29
170.24	76.51
170.25	77.72
170.26	78.94
170.27	80.15
170.28	81.37
170.29	82.58
170.3	83.8
170.31	85.01
170.32	86.52
170.33	86.66
170.34	86.8
170.35	86.95
170.36	87.09
170.37	87.23
170.38	87.37
170.39	87.52
170.4	87.66
170.41	87.23
170.42	86.8
170.43	86.37
170.44	85.94
170.45	85.52
170.46	85.09
170.47	84.66
170.48	84.23
170.49	83.51
170.5	82.94
170.51	82.37
170.52	81.8
170.53	81.23
170.54	80.65
170.55	80.08
170.56	79.51
170.57	78.94
170.58	78.94
170.59	78.94
170.6	78.94
170.61	78.94
170.62	78.94
170.63	78.94
170.64	78.94
170.65	78.94
170.66	78.94
170.67	78.94
170.68	78.94
170.69	78.94
170.7	78.94
170.71	78.94
170.72	78.94
170.73	78.94
170.74	78.94
170.75	79.01
170.76	79.08
170.77	79.15
170.78	79.22
170.79	79.29
170.8	79.37
170.81	79.44
170.82	79.51
170.83	79.58
170.84	79.65
170.85	79.72
170.86	79.8
170.87	79.87
170.88	79.94
170.89	80.01
170.9	80.08
170.91	80.15
170.92	80.3
170.93	81.01
170.94	81.73
170.95	82.44
170.96	83.16
170.97	83.87
170.98	84.59
170.99	85.3
171	86.02
171.01	86.02
171.02	86.02
171.03	86.02
171.04	86.02
171.05	86.02
171.06	86.02
171.07	86.02
171.08	86.02
171.09	83.87
171.1	81.15
171.11	78.44
171.12	75.72
171.13	73
171.14	70.29
171.15	67.57
171.16	67.21
171.17	66.85
171.18	67.07
171.19	67.28
171.2	67.5
171.21	67.71
171.22	67.93
171.23	68.14
171.24	67.93
171.25	67.71
171.26	69.64
171.27	71.57
171.28	73.5
171.29	75.43
171.3	77.36
171.31	79.29
171.32	81.23
171.33	80.37
171.34	79.51
171.35	78.65
171.36	77.79
171.37	76.94
171.38	76.08
171.39	75.22
171.4	74.36
171.41	75.29
171.42	76.22
171.43	77.15
171.44	78.08
171.45	79.01
171.46	79.94
171.47	80.87
171.48	81.8
171.49	82.73
171.5	84.09
171.51	85.44
171.52	86.8
171.53	88.16
171.54	89.52
171.55	90.88
171.56	92.24
171.57	93.59
171.58	93.59
171.59	93.67
171.6	93.74
171.61	93.81
171.62	93.88
171.63	93.95
171.64	94.02
171.65	94.1
171.66	95.31
171.67	96.53
171.68	97.74
171.69	98.96
171.7	100.17
171.71	101.39
171.72	102.6
171.73	103.82
171.74	105.03
171.75	105.61
171.76	106.11
171.77	106.61
171.78	107.11
171.79	107.61
171.8	108.11
171.81	108.61
171.82	109.11
171.83	107.39
171.84	105.68
171.85	103.96
171.86	102.25
171.87	100.53
171.88	98.81
171.89	97.1
171.9	95.38
171.91	93.67
171.92	93.24
171.93	92.81
171.94	92.38
171.95	91.95
171.96	91.52
171.97	91.09
171.98	90.66
171.99	90.38
172	91.16
172.01	91.95
172.02	92.74
172.03	93.52
172.04	94.31
172.05	95.1
172.06	95.88
172.07	96.67
172.08	97.46
172.09	96.96
172.1	96.45
172.11	95.95
172.12	95.45
172.13	94.95
172.14	94.45
172.15	93.95
172.16	93.31
172.17	92.67
172.18	91.66
172.19	90.66
172.2	89.66
172.21	88.66
172.22	87.66
172.23	86.66
172.24	85.66
172.25	86.02
172.26	87.02
172.27	88.02
172.28	89.02
172.29	90.02
172.3	91.02
172.31	92.02
172.32	93.02
172.33	94.02
172.34	95.17
172.35	96.67
172.36	98.17
172.37	99.67
172.38	101.17
172.39	102.68
172.4	104.18
172.41	105.68
172.42	105.82
172.43	105.89
172.44	105.96
172.45	106.04
172.46	106.11
172.47	106.18
172.48	106.25
172.49	106.32
172.5	106.39
172.51	106.32
172.52	104.82
172.53	103.32
172.54	101.82
172.55	100.32
172.56	98.81
172.57	97.31
172.58	95.81
172.59	94.31
172.6	92.88
172.61	90.88
172.62	88.88
172.63	86.87
172.64	84.87
172.65	82.87
172.66	80.87
172.67	78.87
172.68	76.86
172.69	76.51
172.7	76.15
172.71	75.79
172.72	75.43
172.73	75.08
172.74	74.72
172.75	74.36
172.76	74
172.77	73.65
172.78	75.65
172.79	77.65
172.8	79.65
172.81	81.65
172.82	83.66
172.83	85.66
172.84	87.66
172.85	89.66
172.86	90.02
172.87	90.38
172.88	90.73
172.89	91.09
172.9	91.45
172.91	91.81
172.92	92.16
172.93	92.52
172.94	92.24
172.95	90.16
172.96	88.09
172.97	86.02
172.98	83.94
172.99	81.87
173	79.8
173.01	77.72
173.02	77.94
173.03	79.58
173.04	81.23
173.05	82.87
173.06	84.51
173.07	86.16
173.08	87.8
173.09	89.45
173.1	91.09
173.11	94.67
173.12	98.24
173.13	101.82
173.14	105.39
173.15	108.97
173.16	112.54
173.17	116.12
173.18	119.69
173.19	120.98
173.2	118.91
173.21	116.83
173.22	114.76
173.23	112.69
173.24	110.61
173.25	108.54
173.26	106.47
173.27	104.39
173.28	101.03
173.29	99.24
173.3	97.46
173.31	95.67
173.32	93.88
173.33	92.09
173.34	90.31
173.35	88.52
173.36	86.73
173.37	88.09
173.38	89.45
173.39	90.81
173.4	92.16
173.41	93.52
173.42	94.88
173.43	96.24
173.44	97.6
173.45	98.96
173.46	97.6
173.47	96.24
173.48	94.88
173.49	93.52
173.5	92.16
173.51	90.81
173.52	89.45
173.53	88.09
173.54	88.16
173.55	88.23
173.56	88.3
173.57	88.38
173.58	88.45
173.59	88.52
173.6	88.59
173.61	88.66
173.62	88.73
173.63	88.09
173.64	87.45
173.65	86.8
173.66	86.16
173.67	85.52
173.68	84.87
173.69	84.23
173.7	83.58
173.71	81.73
173.72	81.44
173.73	81.15
173.74	80.87
173.75	80.58
173.76	80.3
173.77	80.01
173.78	79.72
173.79	79.44
173.8	81.01
173.81	82.3
173.82	83.58
173.83	84.87
173.84	86.16
173.85	87.45
173.86	88.73
173.87	90.02
173.88	91.31
173.89	91.02
173.9	89.09
173.91	87.16
173.92	85.23
173.93	83.3
173.94	81.37
173.95	79.44
173.96	77.51
173.97	75.58
173.98	73.93
173.99	73.43
174	72.93
174.01	72.43
174.02	71.93
174.03	71.43
174.04	70.93
174.05	70.43
174.06	69.93
174.07	71.07
174.08	74.22
174.09	77.36
174.1	80.51
174.11	83.66
174.12	86.8
174.13	89.95
174.14	93.09
174.15	96.24
174.16	98.24
174.17	98.31
174.18	98.39
174.19	98.46
174.2	98.53
174.21	98.6
174.22	98.67
174.23	98.74
174.24	98.81
174.25	96.88
174.26	95.81
174.27	94.74
174.28	93.67
174.29	92.59
174.3	91.52
174.31	90.45
174.32	89.38
174.33	88.3
174.34	89.16
174.35	89.16
174.36	89.16
174.37	89.16
174.38	89.16
174.39	89.16
174.4	89.16
174.41	89.16
174.42	89.16
174.43	88.3
174.44	86.3
174.45	84.3
174.46	82.3
174.47	80.3
174.48	78.29
174.49	76.29
174.5	74.29
174.51	72.29
174.52	73.43
174.53	74.58
174.54	75.72
174.55	76.86
174.56	78.01
174.57	79.15
174.58	80.3
174.59	81.44
174.6	82.58
174.61	84.3
174.62	86.02
174.63	87.73
174.64	89.45
174.65	91.16
174.66	92.88
174.67	94.6
174.68	96.31
174.69	95.74
174.7	93.38
174.71	91.02
174.72	88.66
174.73	86.3
174.74	83.94
174.75	81.58
174.76	79.22
174.77	76.86
174.78	75.08
174.79	74.08
174.8	73.07
174.81	72.07
174.82	71.07
174.83	70.07
174.84	69.07
174.85	68.07
174.86	67.07
174.87	67.85
174.88	68.64
174.89	69.43
174.9	70.21
174.91	71
174.92	71.79
174.93	72.57
174.94	73.36
174.95	74.15
174.96	74.15
174.97	73.72
174.98	73.29
174.99	72.86
175	72.43
175.01	72
175.02	71.57
175.03	71.14
175.04	70.71
175.05	70.21
175.06	69.71
175.07	69.21
175.08	68.71
175.09	68.21
175.1	67.71
175.11	67.21
175.12	66.71
175.13	66.21
175.14	67.57
175.15	68.93
175.16	70.29
175.17	71.64
175.18	73
175.19	74.36
175.2	75.72
175.21	77.08
175.22	78.51
175.23	79.37
175.24	80.22
175.25	81.08
175.26	81.94
175.27	82.8
175.28	83.66
175.29	84.51
175.3	85.37
175.31	85.37
175.32	85.37
175.33	85.37
175.34	85.37
175.35	85.37
175.36	85.37
175.37	85.37
175.38	85.37
175.39	85.37
175.4	85.3
175.41	85.23
175.42	85.16
175.43	85.09
175.44	85.01
175.45	84.94
175.46	84.87
175.47	84.8
175.48	84.3
175.49	83.8
175.5	83.3
175.51	82.8
175.52	82.3
175.53	81.8
175.54	81.3
175.55	80.8
175.56	80.3
175.57	79.72
175.58	79.15
175.59	78.58
175.6	78.01
175.61	77.44
175.62	76.86
175.63	76.29
175.64	75.72
175.65	75.36
175.66	75
175.67	74.65
175.68	74.29
175.69	73.93
175.7	73.57
175.71	73.22
175.72	72.86
175.73	72.5
175.74	75.15
175.75	77.79
175.76	80.44
175.77	83.08
175.78	85.73
175.79	88.38
175.8	91.02
175.81	93.67
175.82	95.95
175.83	96.96
175.84	97.96
175.85	98.96
175.86	99.96
175.87	100.96
175.88	101.96
175.89	102.96
175.9	103.96
175.91	102.68
175.92	100.74
175.93	98.81
175.94	96.88
175.95	94.95
175.96	93.02
175.97	91.09
175.98	89.16
175.99	87.23
176	86.59
176.01	85.09
176.02	83.58
176.03	82.08
176.04	80.58
176.05	79.08
176.06	77.58
176.07	76.08
176.08	76.51
176.09	77.58
176.1	78.65
176.11	79.72
176.12	80.8
176.13	81.87
176.14	82.94
176.15	84.01
176.16	85.09
176.17	87.3
176.18	90.38
176.19	93.45
176.2	96.53
176.21	99.6
176.22	102.68
176.23	105.75
176.24	108.82
176.25	109.97
176.26	110.11
176.27	110.25
176.28	110.4
176.29	110.54
176.3	110.68
176.31	110.83
176.32	110.97
176.33	111.11
176.34	110.11
176.35	110.33
176.36	110.54
176.37	110.76
176.38	110.97
176.39	111.18
176.4	111.4
176.41	111.61
176.42	111.83
176.43	112.33
176.44	112.83
176.45	113.33
176.46	113.83
176.47	114.33
176.48	114.83
176.49	115.33
176.5	115.83
176.51	116.33
176.52	113.04
176.53	109.75
176.54	106.47
176.55	103.18
176.56	99.89
176.57	96.6
176.58	93.31
176.59	90.02
176.6	89.23
176.61	88.45
176.62	87.66
176.63	86.87
176.64	86.09
176.65	85.3
176.66	84.51
176.67	83.73
176.68	82.94
176.69	84.01
176.7	85.09
176.71	86.16
176.72	87.23
176.73	88.3
176.74	89.38
176.75	90.45
176.76	91.52
176.77	90.81
176.78	90.59
176.79	90.38
176.8	90.16
176.81	89.95
176.82	89.73
176.83	89.52
176.84	89.3
176.85	89.09
176.86	88.02
176.87	86.95
176.88	85.87
176.89	84.8
176.9	83.73
176.91	82.66
176.92	81.58
176.93	80.51
176.94	79.44
176.95	79.15
176.96	78.87
176.97	78.58
176.98	78.29
176.99	78.01
177	77.72
177.01	77.44
177.02	77.15
177.03	78.44
177.04	78.87
177.05	79.29
177.06	79.72
177.07	80.15
177.08	80.58
177.09	81.01
177.1	81.44
177.11	81.87
177.12	81.01
177.13	80.37
177.14	79.72
177.15	79.08
177.16	78.44
177.17	77.79
177.18	77.15
177.19	76.51
177.2	75.65
177.21	75.65
177.22	75.65
177.23	75.65
177.24	75.65
177.25	75.65
177.26	75.65
177.27	75.65
177.28	76.43
177.29	77.22
177.3	77.79
177.31	78.37
177.32	78.94
177.33	79.51
177.34	80.08
177.35	80.65
177.36	81.23
177.37	81.15
177.38	81.08
177.39	81.01
177.4	80.94
177.41	80.87
177.42	80.8
177.43	80.72
177.44	80.65
177.45	79.8
177.46	78.87
177.47	77.94
177.48	77.01
177.49	76.08
177.5	75.15
177.51	74.22
177.52	73.29
177.53	72.36
177.54	71.72
177.55	71.07
177.56	70.43
177.57	69.78
177.58	69.14
177.59	68.5
177.6	67.85
177.61	67.21
177.62	66.57
177.63	66.78
177.64	67
177.65	67.21
177.66	67.43
177.67	67.64
177.68	67.85
177.69	68.07
177.7	68.28
177.71	69
177.72	69.71
177.73	70.43
177.74	71.14
177.75	71.86
177.76	72.57
177.77	73.29
177.78	74
177.79	75.22
177.8	75.65
177.81	76.08
177.82	76.51
177.83	76.94
177.84	77.36
177.85	77.79
177.86	78.22
177.87	78.65
177.88	78.72
177.89	78.79
177.9	78.87
177.91	78.94
177.92	79.01
177.93	79.08
177.94	79.15
177.95	79.22
177.96	78.79
177.97	78.29
177.98	77.79
177.99	77.29
178	76.79
178.01	76.29
178.02	75.79
178.03	75.29
178.04	74.79
178.05	74.72
178.06	76.01
178.07	77.29
178.08	78.58
178.09	79.87
178.1	81.15
178.11	82.44
178.12	83.73
178.13	85.01
178.14	86.37
178.15	87.59
178.16	88.8
178.17	90.02
178.18	91.24
178.19	92.45
178.2	93.67
178.21	94.88
178.22	96.1
178.23	97.1
178.24	98.1
178.25	99.1
178.26	100.1
178.27	101.1
178.28	102.1
178.29	103.1
178.3	104.11
178.31	103.89
178.32	103.82
178.33	103.75
178.34	103.68
178.35	103.6
178.36	103.53
178.37	103.46
178.38	103.39
178.39	103.32
178.4	103.18
178.41	103.03
178.42	102.89
178.43	102.75
178.44	102.6
178.45	102.46
178.46	102.32
178.47	102.17
178.48	103.25
178.49	103.39
178.5	103.53
178.51	103.68
178.52	103.82
178.53	103.96
178.54	104.11
178.55	104.25
178.56	104.39
178.57	103.46
178.58	101.75
178.59	100.03
178.6	98.31
178.61	96.6
178.62	94.88
178.63	93.17
178.64	91.45
178.65	89.73
178.66	88.95
178.67	88.59
178.68	88.23
178.69	87.87
178.7	87.52
178.71	87.16
178.72	86.8
178.73	86.44
178.74	86.09
178.75	86.87
178.76	87.66
178.77	88.45
178.78	89.23
178.79	90.02
178.8	90.81
178.81	91.59
178.82	92.38
178.83	93.17
178.84	92.16
178.85	91.16
178.86	90.16
178.87	89.16
178.88	88.16
178.89	87.16
178.9	86.16
178.91	85.16
178.92	83.94
178.93	82.73
178.94	81.51
178.95	80.3
178.96	79.08
178.97	77.86
178.98	76.65
178.99	75.43
179	74.22
179.01	75
179.02	75.79
179.03	76.58
179.04	77.36
179.05	78.15
179.06	78.94
179.07	79.72
179.08	80.51
179.09	81.15
179.1	81.73
179.11	82.3
179.12	82.87
179.13	83.44
179.14	84.01
179.15	84.59
179.16	85.16
179.17	85.73
179.18	85.66
179.19	85.37
179.2	85.09
179.21	84.8
179.22	84.51
179.23	84.23
179.24	83.94
179.25	83.66
179.26	83.37
179.27	83.16
179.28	83.44
179.29	83.73
179.3	84.01
179.31	84.3
179.32	84.59
179.33	84.87
179.34	85.16
179.35	85.44
179.36	85.94
179.37	85.01
179.38	84.09
179.39	83.16
179.4	82.23
179.41	81.3
179.42	80.37
179.43	79.44
179.44	78.51
179.45	77.08
179.46	76.86
179.47	76.65
179.48	76.43
179.49	76.22
179.5	76.01
179.51	75.79
179.52	75.58
179.53	74.86
179.54	75.58
179.55	76.29
179.56	77.01
179.57	77.72
179.58	78.44
179.59	79.15
179.6	79.87
179.61	80.58
179.62	81.08
179.63	80.37
179.64	79.65
179.65	78.94
179.66	78.22
179.67	77.51
179.68	76.79
179.69	76.08
179.7	75.86
179.71	75.86
179.72	75.86
179.73	75.86
179.74	75.86
179.75	75.86
179.76	75.86
179.77	75.86
179.78	75.86
179.79	76.08
179.8	76.94
179.81	77.79
179.82	78.65
179.83	79.51
179.84	80.37
179.85	81.23
179.86	82.08
179.87	82.94
179.88	83.87
179.89	84.8
179.9	85.73
179.91	86.66
179.92	87.59
179.93	88.52
179.94	89.45
179.95	90.38
179.96	90.88
179.97	90.73
179.98	90.59
179.99	90.45
180	90.31
180.01	90.16
180.02	90.02
180.03	89.88
180.04	89.73
180.05	91.02
180.06	92.31
180.07	93.59
180.08	94.88
180.09	96.17
180.1	97.46
180.11	98.74
180.12	100.03
180.13	101.75
180.14	103.89
180.15	106.04
180.16	108.18
180.17	110.33
180.18	112.47
180.19	114.62
180.2	116.76
180.21	118.91
180.22	119.34
180.23	116.48
180.24	113.62
180.25	110.76
180.26	107.9
180.27	105.03
180.28	102.17
180.29	99.31
180.3	96.45
180.31	93.17
180.32	90.38
180.33	87.59
180.34	84.8
180.35	82.01
180.36	79.22
180.37	76.43
180.38	73.65
180.39	71.64
180.4	72.93
180.41	74.22
180.42	75.51
180.43	76.79
180.44	78.08
180.45	79.37
180.46	80.65
180.47	81.94
180.48	82.58
180.49	82.73
180.5	82.87
180.51	83.01
180.52	83.16
180.53	83.3
180.54	83.44
180.55	83.58
180.56	82.94
180.57	82.66
180.58	82.37
180.59	82.08
180.6	81.8
180.61	81.51
180.62	81.23
180.63	80.94
180.64	80.65
180.65	81.01
180.66	81.65
180.67	82.3
180.68	82.94
180.69	83.58
180.7	84.23
180.71	84.87
180.72	85.52
180.73	86.16
180.74	86.44
180.75	87.09
180.76	87.73
180.77	88.38
180.78	89.02
180.79	89.66
180.8	90.31
180.81	90.95
180.82	91.59
180.83	91.95
180.84	91.59
180.85	91.24
180.86	90.88
180.87	90.52
180.88	90.16
180.89	89.81
180.9	89.45
180.91	89.09
180.92	88.38
180.93	87.52
180.94	86.66
180.95	85.8
180.96	84.94
180.97	84.09
180.98	83.23
180.99	82.37
181	81.51
181.01	81.37
181.02	81.87
181.03	82.37
181.04	82.87
181.05	83.37
181.06	83.87
181.07	84.37
181.08	84.87
181.09	85.37
181.1	86.02
181.11	87.09
181.12	88.16
181.13	89.23
181.14	90.31
181.15	91.38
181.16	92.45
181.17	93.52
181.18	94.67
181.19	95.17
181.2	95.67
181.21	96.17
181.22	96.67
181.23	97.17
181.24	97.67
181.25	98.17
181.26	97.17
181.27	96.17
181.28	94.74
181.29	93.31
181.3	91.88
181.31	90.45
181.32	89.02
181.33	87.59
181.34	86.16
181.35	85.73
181.36	85.3
181.37	84.87
181.38	84.44
181.39	84.01
181.4	83.58
181.41	83.16
181.42	82.73
181.43	83.8
181.44	84.73
181.45	85.66
181.46	86.59
181.47	87.52
181.48	88.45
181.49	89.38
181.5	90.31
181.51	91.24
181.52	91.09
181.53	91.31
181.54	91.52
181.55	91.74
181.56	91.95
181.57	92.16
181.58	92.38
181.59	92.59
181.6	94.02
181.61	95.6
181.62	97.17
181.63	98.74
181.64	100.32
181.65	101.89
181.66	103.46
181.67	105.03
181.68	104.75
181.69	104.46
181.7	103.82
181.71	103.18
181.72	102.53
181.73	101.89
181.74	101.25
181.75	100.6
181.76	101.03
181.77	100.24
181.78	99.46
181.79	98.67
181.8	97.88
181.81	97.1
181.82	96.31
181.83	95.53
181.84	94.6
181.85	95.53
181.86	96.45
181.87	97.38
181.88	98.31
181.89	99.24
181.9	100.17
181.91	101.1
181.92	102.03
181.93	100.74
181.94	99.46
181.95	98.17
181.96	96.88
181.97	95.6
181.98	94.31
181.99	93.02
182	91.74
182.01	90.23
182.02	88.73
182.03	87.23
182.04	85.73
182.05	84.23
182.06	82.73
182.07	81.23
182.08	79.72
182.09	78.51
182.1	78.44
182.11	78.37
182.12	78.29
182.13	78.22
182.14	78.15
182.15	78.08
182.16	78.01
182.17	77.79
182.18	77.94
182.19	78.08
182.2	78.22
182.21	78.37
182.22	78.51
182.23	78.65
182.24	78.79
182.25	78.94
182.26	78.87
182.27	78.79
182.28	78.72
182.29	78.65
182.3	78.58
182.31	78.51
182.32	78.44
182.33	78.01
182.34	77.72
182.35	77.44
182.36	77.15
182.37	76.86
182.38	76.58
182.39	76.29
182.4	77.01
182.41	77.72
182.42	78.44
182.43	79.08
182.44	79.72
182.45	80.37
182.46	81.01
182.47	81.65
182.48	82.37
182.49	83.08
182.5	84.16
182.51	85.23
182.52	86.3
182.53	87.37
182.54	88.45
182.55	90.88
182.56	93.31
